Age,Gender,Annual_Income_USD,City_Type,Daily_Commute_km,Number_of_Cars_Owned,Current_Car_Type,Charging_Stations_Near_Home,Charging_Stations_Near_Work,Home_Charging_Possible,Environmental_Concern_Level,Subsidy_Available,Range_Anxiety_Level,Will_Buy_EV
63,1,98379.0,1,68.2,2,1,3,9,1,3.0,1,0,0
40,1,136288.0,0,20.2,1,0,0,3,0,4.0,0,1,0
67,0,82735.0,0,49.9,3,2,1,0,1,3.0,1,0,1
33,0,65003.0,2,97.0,1,0,11,9,0,3.0,1,1,0
28,1,92864.0,2,5.0,2,2,3,7,0,2.0,0,1,0
49,0,167638.0,0,26.8,3,1,0,0,1,5.0,1,0,1
33,1,92902.0,1,35.5,3,1,4,3,1,4.0,0,0,0
66,0,79300.0,1,5.0,2,0,3,4,1,1.0,0,0,0
49,0,83083.0,2,20.0,2,2,11,17,1,2.0,0,0,0
54,0,101125.0,2,91.4,4,1,8,19,0,5.0,1,0,1
53,0,125126.0,2,52.8,1,0,12,8,0,3.0,0,0,0
56,1,102351.0,2,80.3,1,0,7,19,0,3.0,0,1,0
68,0,108147.0,2,5.0,1,3,7,8,1,4.0,1,0,1
30,0,96272.0,2,106.0,1,1,11,13,0,2.0,1,1,0
67,1,30000.0,1,68.8,2,2,5,2,1,3.0,0,0,0
27,2,62809.0,0,24.9,2,2,1,0,1,2.0,1,0,0
43,0,133315.0,1,5.0,2,2,7,1,0,1.0,0,0,0
27,1,107505.0,2,57.3,1,1,11,8,0,1.0,1,1,0
49,1,108778.0,1,35.0,2,2,7,5,0,5.0,1,0,1
39,0,40242.0,2,5.0,1,1,5,17,0,2.0,1,0,0
39,0,90753.0,1,15.4,2,0,4,3,1,5.0,1,0,1
39,0,127868.0,1,45.8,4,1,1,1,1,2.0,1,0,0
52,0,84640.0,2,57.0,4,1,4,10,1,4.0,1,0,1
29,1,110770.0,1,51.2,3,2,6,7,1,2.0,1,0,0
46,1,155088.0,2,106.0,2,2,13,10,1,1.0,0,0,0
63,1,44546.0,1,21.3,1,2,7,7,1,2.0,1,0,0
67,0,97126.0,1,31.5,3,1,0,2,1,1.0,1,1,0
55,0,128079.0,1,75.1,1,0,4,8,1,4.0,0,0,0
49,1,101467.0,2,61.3,1,1,6,16,1,5.0,1,0,1
40,0,68762.0,1,66.2,2,1,2,1,1,2.0,1,0,0
26,0,150385.0,1,25.9,3,2,2,9,1,4.0,1,0,1
54,1,91313.0,2,38.9,3,0,3,4,0,2.0,1,1,0
62,0,76871.0,1,60.3,2,0,1,9,1,4.0,1,0,1
48,2,114834.0,0,66.5,2,1,0,2,1,2.0,1,0,1
27,2,57821.0,0,5.7,2,2,0,1,1,2.0,0,0,0
41,0,125496.0,1,49.4,1,2,0,7,1,5.0,1,0,1
50,0,41017.0,0,14.0,2,3,0,3,1,1.0,1,0,0
60,1,79179.0,1,69.2,2,3,0,7,0,3.0,1,1,0
55,0,86075.0,1,36.8,2,1,1,4,1,2.0,0,0,0
66,1,169446.0,2,48.6,1,2,8,15,1,2.0,1,0,1
33,1,56394.0,2,36.6,1,2,12,17,0,5.0,1,0,1
51,0,135186.0,1,17.3,3,0,2,6,1,4.0,0,0,0
48,1,50425.0,0,67.5,1,0,1,3,1,3.0,0,0,0
26,1,135917.0,1,52.3,1,2,2,1,1,3.0,0,0,1
50,1,100223.0,0,36.4,1,0,1,1,1,4.0,1,0,1
31,0,30000.0,1,5.0,1,1,7,9,1,5.0,0,0,0
58,0,91889.0,2,21.1,4,2,5,9,1,3.0,1,0,1
53,0,58080.0,1,44.7,1,2,0,3,1,5.0,0,0,0
41,0,98376.0,1,53.8,3,2,6,9,1,2.0,1,0,0
56,1,90812.0,1,58.2,1,2,6,5,1,4.0,1,0,1
66,1,138487.0,2,43.8,2,2,14,14,1,5.0,0,0,1
36,0,57321.0,2,33.1,2,0,2,11,0,4.0,1,1,0
47,0,39229.0,2,13.4,2,1,8,11,0,3.0,1,0,0
40,1,174000.0,0,14.7,2,1,2,1,1,4.0,1,0,1
56,1,89915.0,0,75.3,1,1,0,0,1,2.0,1,1,0
52,1,53170.0,2,14.2,3,3,6,12,1,4.0,1,0,1
44,1,49610.0,2,35.4,2,0,14,8,1,5.0,1,0,0
30,0,156760.0,1,30.2,3,1,2,2,1,1.0,1,0,1
26,0,146892.0,2,12.8,2,0,6,8,1,2.0,1,0,0
38,0,107100.0,1,41.9,2,1,0,3,1,1.0,1,0,0
48,0,73646.0,2,47.7,1,3,11,7,1,5.0,0,0,0
53,1,103307.0,2,5.0,1,0,2,12,1,4.0,0,0,0
31,1,59321.0,2,55.1,2,2,10,9,0,2.0,1,1,0
30,1,81652.0,2,23.7,4,2,9,13,0,3.0,1,0,1
28,0,84758.0,1,20.8,1,2,7,6,1,4.0,0,0,0
66,1,128015.0,1,41.75,2,2,6,2,1,3.0,0,0,0
37,1,133382.0,1,21.9,2,2,2,5,1,1.0,1,0,0
51,0,94308.0,1,22.3,1,1,7,4,1,5.0,0,0,0
57,0,65470.0,0,65.5,1,1,0,1,0,4.0,0,1,0
48,0,71968.0,2,22.2,2,2,14,12,1,3.0,1,0,0
35,0,117876.0,2,49.7,1,3,14,15,0,3.0,1,0,0
60,1,38694.0,1,5.0,2,0,1,8,1,4.0,0,0,0
65,0,62606.0,2,52.4,1,3,13,7,0,3.0,0,0,0
58,1,59870.0,1,85.9,2,0,3,1,1,5.0,0,0,0
25,1,63831.0,1,38.8,2,2,5,6,1,4.0,1,0,0
56,0,146677.0,2,5.0,1,1,7,4,1,3.0,0,0,0
28,1,102187.0,2,15.5,2,2,5,15,1,1.0,1,0,0
49,1,102183.0,2,5.0,1,2,9,5,0,3.0,0,0,0
63,1,30000.0,1,7.3,4,1,3,1,0,5.0,1,1,0
54,1,84190.0,2,106.0,1,0,4,5,0,4.0,1,2,0
56,0,115953.0,1,49.7,2,2,1,4,1,1.0,1,0,0
49,1,142270.0,0,5.0,2,1,2,1,1,5.0,0,0,0
34,2,84043.0,2,80.3,1,2,2,5,1,1.0,0,0,0
56,0,68204.0,2,60.6,4,1,14,6,0,5.0,0,1,0
38,2,71095.0,2,15.3,2,2,9,16,1,2.0,0,0,0
60,1,95079.0,0,57.0,2,2,0,1,1,5.0,0,0,0
69,0,98334.0,0,34.4,3,1,0,0,1,4.0,0,0,0
27,0,49648.0,2,46.5,1,2,8,15,0,2.0,1,0,0
42,1,55125.0,1,106.0,2,1,1,6,1,4.0,1,0,1
47,0,151786.0,2,74.0,3,1,9,7,0,1.0,0,1,0
55,0,113948.0,1,51.2,3,0,5,6,1,2.0,1,0,0
61,0,73569.0,2,50.0,4,2,9,3,1,2.0,0,0,0
47,0,86877.0,2,28.9,4,2,9,19,0,5.0,1,0,0
58,1,117937.0,2,57.5,2,2,7,14,1,3.0,0,0,0
65,0,95235.0,0,81.0,1,1,1,3,1,4.0,0,0,0
63,2,86800.0,0,60.3,3,1,1,2,1,4.0,1,0,0
53,1,65619.0,2,44.9,2,0,4,18,0,3.0,0,0,0
29,0,70595.0,2,29.5,2,2,6,8,0,3.0,0,0,0
69,0,57932.0,2,5.0,3,1,7,11,1,2.0,0,0,0
62,1,93680.0,1,51.4,2,2,2,3,1,1.0,0,0,0
25,0,57359.0,0,24.8,2,2,0,1,1,5.0,1,0,1
37,1,54300.0,2,50.2,3,2,13,18,1,1.0,0,0,0
51,0,123112.0,2,32.5,4,3,10,5,0,3.0,1,0,1
27,1,71981.0,1,5.0,1,3,4,6,1,3.0,0,0,0
32,1,71132.0,2,72.2,1,2,12,14,0,3.0,1,0,1
62,0,99336.0,2,48.6,1,2,6,7,0,3.0,1,0,0
69,0,93572.0,2,41.6,1,2,14,6,1,1.0,1,0,0
37,1,78096.0,2,68.6,1,2,10,12,1,3.0,1,0,1
59,1,81774.0,2,39.6,2,1,5,13,1,5.0,0,0,0
28,0,53133.0,2,60.8,3,2,14,19,0,4.0,1,0,0
57,1,151628.0,1,26.5,2,0,4,5,1,2.0,1,0,0
52,1,46895.0,1,36.6,4,1,1,8,1,1.0,1,0,0
68,1,79039.0,2,43.9,4,0,8,3,0,5.0,1,1,0
32,1,95149.0,1,40.3,1,2,1,7,1,3.0,0,0,0
67,1,65120.0,2,22.1,2,2,7,16,1,4.0,1,0,1
27,0,98914.0,2,12.9,2,2,6,5,0,5.0,1,0,1
34,0,30000.0,1,36.3,1,1,6,3,1,5.0,0,0,0
30,1,67762.0,2,41.0,1,1,6,5,0,2.0,0,1,0
51,0,121345.0,0,18.5,2,0,2,3,1,4.0,1,0,1
27,0,42324.0,2,69.2,2,1,8,6,1,5.0,1,0,0
47,1,38274.0,1,74.6,1,2,3,6,1,1.0,1,0,0
52,0,174000.0,2,25.4,2,1,5,11,0,3.0,1,0,1
39,2,155701.0,2,31.7,3,1,11,6,0,5.0,0,0,0
35,1,154904.0,1,37.8,2,2,2,8,0,2.0,0,2,0
28,1,42782.0,2,41.1,3,2,8,15,1,5.0,1,0,0
55,1,56202.0,2,36.8,2,3,14,19,1,4.0,1,0,1
61,1,64511.0,2,28.4,1,2,3,12,1,2.0,1,0,0
66,0,102245.0,2,26.1,3,2,8,6,0,4.0,1,0,1
43,0,143397.0,1,70.2,4,0,2,5,1,4.0,0,0,0
62,1,56892.0,2,5.0,4,0,8,4,1,3.0,0,0,0
43,1,134325.0,1,72.1,1,1,4,2,1,2.0,0,0,0
27,0,67341.0,1,59.9,2,1,7,8,1,5.0,1,0,0
58,0,97151.0,2,63.9,1,2,5,12,1,3.0,1,0,0
45,0,143922.0,1,43.9,2,2,3,1,0,2.0,1,1,0
34,1,46346.0,1,6.4,2,2,3,1,1,2.0,0,0,0
48,1,108200.0,1,20.1,3,2,1,2,1,3.0,0,0,0
65,2,83713.0,2,24.4,4,2,7,14,1,1.0,0,0,0
38,2,149408.0,2,68.4,3,2,2,11,0,3.0,1,1,1
63,0,85079.0,1,25.5,1,1,0,3,1,3.0,0,0,0
56,0,174000.0,2,61.7,2,0,7,4,0,5.0,1,1,1
41,0,133358.0,2,11.6,2,0,6,12,0,2.0,1,0,1
63,1,61541.0,1,24.6,1,0,2,2,0,2.0,0,1,0
48,1,120437.0,1,73.6,3,1,0,6,1,1.0,1,0,0
33,1,174000.0,0,27.9,2,0,1,0,0,2.0,0,1,0
39,1,99325.0,2,35.9,1,1,5,14,0,4.0,0,0,0
44,1,113129.0,2,67.8,3,1,14,17,0,3.0,1,1,0
51,0,82460.0,1,29.2,2,1,2,1,1,2.0,1,0,1
66,2,75363.0,2,73.6,1,2,8,3,1,3.0,1,0,0
45,0,78255.0,2,25.9,1,1,3,17,1,2.0,0,0,0
39,0,85051.0,2,35.3,2,1,4,12,0,1.0,1,1,0
67,1,93544.0,1,11.9,1,2,7,7,0,4.0,0,0,0
69,0,99757.0,2,28.2,3,0,6,10,1,4.0,1,0,0
31,0,88412.0,1,5.0,1,0,2,4,0,4.0,0,1,0
54,2,125419.0,2,35.9,1,1,3,4,0,4.0,1,1,0
67,1,41126.0,1,67.0,2,1,3,6,1,5.0,0,0,0
47,1,62211.0,2,85.3,3,1,13,10,0,1.0,1,1,0
28,1,72805.0,2,30.0,2,2,10,4,0,2.0,0,0,0
33,1,88108.0,1,44.4,3,1,2,6,0,1.0,1,1,0
62,0,80871.0,1,47.8,3,2,5,4,1,2.0,1,0,0
31,0,126891.0,0,28.5,1,1,1,3,1,5.0,0,0,0
64,1,117475.0,2,81.7,3,2,13,12,0,3.0,1,1,0
30,0,75582.0,2,37.5,2,1,13,14,1,1.0,1,0,0
65,1,90597.0,0,46.7,2,1,0,3,1,5.0,1,0,1
49,0,30000.0,2,37.0,2,3,3,17,0,3.0,0,0,0
37,1,53192.0,2,58.5,1,2,2,5,0,5.0,1,0,0
31,0,147199.0,2,40.1,3,1,12,7,1,2.0,1,0,1
30,0,106431.0,1,63.9,1,1,2,4,1,5.0,0,0,0
43,1,86877.0,2,48.4,4,0,5,18,0,4.0,1,0,0
33,1,78897.0,2,5.0,1,1,4,6,1,1.0,0,0,0
68,1,85462.0,1,5.8,1,1,3,1,1,3.0,0,0,0
53,1,30000.0,0,46.3,2,2,1,2,1,1.0,0,0,0
46,0,84758.0,2,38.8,1,1,9,14,1,4.0,1,0,1
67,1,99247.0,2,47.0,4,2,7,16,1,1.0,1,0,0
69,0,82465.0,2,38.3,1,0,3,16,1,5.0,0,0,0
64,1,93922.0,1,52.7,4,1,4,4,0,2.0,0,1,0
63,1,52886.0,2,61.9,1,1,12,3,0,1.0,0,1,0
66,1,43248.0,1,38.5,2,0,6,2,1,1.0,0,0,0
59,1,72637.0,2,23.8,2,0,7,6,1,5.0,1,0,1
41,1,61515.0,2,34.4,2,3,10,19,0,2.0,1,0,0
54,0,174000.0,1,50.7,1,1,4,6,1,4.0,0,0,0
41,1,86436.0,1,84.1,2,1,0,5,0,4.0,0,1,0
62,0,96968.0,2,50.5,3,2,5,17,0,4.0,1,0,1
64,1,39412.0,0,23.2,1,0,1,3,1,1.0,0,0,0
66,1,30000.0,0,64.9,1,3,0,0,0,4.0,1,1,0
65,1,112357.0,2,69.1,1,0,2,15,1,2.0,1,0,1
33,2,89376.0,2,74.4,3,3,7,19,0,2.0,0,0,0
33,0,84906.0,2,37.4,3,2,13,5,0,1.0,0,0,0
47,1,107490.0,0,16.2,2,2,0,0,1,2.0,1,0,0
67,1,36350.0,1,32.3,2,2,0,5,1,2.0,1,0,0
63,1,49270.0,2,44.9,2,0,2,11,1,1.0,1,0,0
63,1,104732.0,1,46.2,4,2,7,5,1,2.0,0,0,0
41,2,94763.0,1,55.0,2,2,0,4,1,5.0,1,0,0
42,1,30000.0,0,57.7,2,2,0,1,1,5.0,0,0,0
47,1,73842.0,2,15.9,2,1,3,9,0,1.0,1,0,0
40,0,78274.0,1,34.7,2,1,5,1,1,1.0,0,0,0
43,1,91603.0,0,75.1,2,2,2,2,1,2.0,1,0,0
62,0,67941.0,2,74.0,1,1,9,4,0,2.0,1,0,0
27,2,30000.0,2,40.9,2,2,12,19,0,1.0,0,1,0
27,0,35856.0,2,14.3,2,1,2,12,0,2.0,1,0,0
56,2,84427.0,1,37.1,3,2,5,3,1,3.0,1,0,1
39,0,155116.0,2,16.1,1,2,11,13,1,5.0,1,0,1
31,1,111132.0,0,32.1,4,2,1,1,1,5.0,1,0,1
65,1,99853.0,2,46.3,2,2,3,19,1,1.0,1,0,0
30,1,83207.0,1,31.9,1,3,3,5,1,3.0,0,0,0
59,1,73361.0,2,39.0,1,1,5,16,0,4.0,0,0,0
56,1,94575.0,2,28.8,1,1,14,16,1,1.0,1,0,0
29,0,53786.0,2,67.1,3,0,13,7,1,1.0,1,0,0
31,0,53217.0,1,39.0,1,2,7,3,1,3.0,1,0,0
45,1,66983.0,2,46.0,2,0,12,19,1,4.0,0,0,0
43,1,64973.0,1,48.9,1,2,4,6,0,2.0,0,2,0
27,0,30000.0,1,44.0,1,2,0,4,1,5.0,1,0,1
48,0,132670.0,2,14.1,2,1,2,17,1,3.0,1,0,0
48,0,65525.0,2,70.6,1,2,8,11,0,1.0,0,1,0
62,0,118904.0,1,54.0,1,1,0,1,1,4.0,1,0,0
25,0,45187.0,2,29.5,1,3,2,9,0,3.0,0,0,0
31,1,95812.0,2,35.6,2,2,9,14,0,1.0,1,1,0
64,0,86449.0,1,41.6,1,2,5,5,1,5.0,1,0,0
54,1,68043.0,1,80.2,1,1,1,2,0,5.0,0,2,0
58,1,105787.0,1,37.4,2,0,1,7,1,2.0,0,0,0
43,0,55197.0,0,43.0,3,2,0,0,1,5.0,1,0,0
25,0,40848.0,1,64.9,2,1,5,6,0,5.0,1,2,0
26,1,37821.0,0,60.3,1,0,1,3,1,4.0,1,0,0
35,1,30000.0,0,53.7,3,1,1,0,1,3.0,0,0,0
47,1,30000.0,1,33.9,1,2,5,6,1,5.0,0,0,0
27,0,30000.0,2,78.6,1,2,11,5,0,1.0,0,1,0
63,0,84287.0,0,17.4,2,1,1,0,1,2.0,1,0,0
37,0,84287.0,2,13.6,2,3,7,6,0,5.0,1,0,1
58,1,117413.0,1,42.6,1,2,6,6,1,3.0,1,0,1
40,1,85332.0,2,45.7,1,1,4,16,0,2.0,0,0,0
67,1,171971.0,2,22.8,1,2,10,14,1,4.0,1,0,1
32,1,38174.0,2,38.0,2,0,13,5,0,3.0,1,0,0
26,0,80200.0,1,49.1,2,1,4,7,1,3.0,1,0,0
29,0,45123.0,1,69.4,1,2,3,7,1,5.0,1,0,1
67,1,54268.0,0,80.5,3,1,2,0,0,2.0,0,2,0
64,0,56805.0,1,43.7,2,3,6,8,0,4.0,1,0,1
26,0,127423.0,2,5.0,1,0,7,4,0,4.0,0,0,0
30,0,63441.0,2,24.9,3,3,11,9,1,5.0,0,0,0
28,1,30000.0,2,33.4,1,2,6,14,1,5.0,1,0,1
53,1,63254.0,1,38.0,1,2,5,3,0,2.0,0,1,0
27,0,88670.0,2,48.0,3,2,11,11,1,4.0,1,0,1
52,0,79786.0,1,46.6,1,2,5,9,0,3.0,1,0,0
39,1,154059.0,1,52.2,2,2,6,4,1,5.0,1,0,1
37,0,47920.0,2,69.6,4,2,9,6,0,5.0,0,1,0
29,0,85667.0,1,5.0,2,0,5,8,0,1.0,0,1,0
48,0,105077.0,2,91.6,2,2,2,8,1,3.0,1,0,0
38,0,112422.0,1,34.3,2,1,5,4,1,1.0,1,0,0
43,0,85292.0,2,17.4,3,0,5,17,0,4.0,1,0,1
61,1,95892.0,2,68.1,2,2,7,6,1,1.0,0,0,0
29,1,50395.0,2,55.6,2,1,14,5,0,1.0,0,0,0
50,0,52265.0,1,41.7,1,2,7,6,1,3.0,0,0,0
47,1,155970.0,1,47.8,1,3,5,8,1,4.0,0,0,0
65,1,63828.0,2,106.0,1,1,7,19,0,2.0,0,0,0
32,1,84657.0,1,7.9,1,1,7,9,0,2.0,1,0,0
67,2,107147.0,2,16.1,1,0,8,19,0,1.0,0,0,0
27,0,91553.0,2,35.4,3,2,10,19,0,1.0,1,0,0
44,1,95160.0,1,49.0,2,2,2,4,1,3.0,1,0,1
44,0,84233.0,1,37.2,2,1,0,9,1,4.0,1,0,0
29,0,147596.0,2,84.4,2,2,4,5,0,1.0,0,1,0
68,0,44040.0,0,34.5,2,2,1,2,1,1.0,1,0,0
50,1,87558.0,2,85.3,1,1,11,8,0,5.0,1,2,0
41,1,85132.0,2,47.5,2,1,8,19,0,1.0,0,1,0
26,0,41767.0,1,7.0,1,3,6,9,1,4.0,0,0,0
27,0,68691.0,1,43.6,2,3,3,4,1,3.0,1,0,0
34,1,84287.0,1,74.0,2,1,0,7,1,3.0,1,0,1
62,1,102259.0,1,61.0,2,1,5,8,0,5.0,1,1,1
26,0,98140.0,1,41.5,2,1,1,2,1,4.0,0,0,0
49,2,111342.0,1,19.6,2,0,4,5,1,3.0,0,0,0
45,1,96593.0,2,92.3,1,1,2,3,0,2.0,0,2,0
42,1,96355.0,2,46.6,2,3,6,9,1,2.0,1,0,0
46,0,121660.0,2,10.4,2,1,12,10,1,1.0,1,0,0
58,0,30000.0,2,13.6,2,1,10,16,1,3.0,0,0,0
66,1,98803.0,2,73.2,3,2,12,6,1,3.0,1,0,0
69,1,30000.0,2,34.5,1,2,8,11,0,3.0,1,0,0
61,1,107621.0,2,53.3,2,2,12,14,1,2.0,1,0,0
63,0,59758.0,2,44.3,1,2,8,4,0,5.0,0,0,0
54,0,98225.0,1,25.1,3,1,2,5,1,2.0,1,0,0
57,1,41632.0,1,26.0,1,2,3,2,1,5.0,0,0,0
30,1,133907.0,1,13.8,1,1,7,4,1,5.0,0,0,0
37,2,71174.0,0,73.3,1,3,2,3,1,3.0,1,0,0
44,0,92577.0,2,40.9,2,2,7,3,0,3.0,0,1,0
58,1,87683.0,1,6.6,3,2,4,8,1,2.0,1,0,0
37,1,53081.0,2,71.6,1,2,8,18,1,4.0,1,0,0
66,0,111748.0,2,16.2,3,2,4,19,0,2.0,1,0,0
46,1,33757.0,2,51.7,4,1,3,5,1,3.0,1,0,0
45,1,58781.0,0,5.0,1,2,0,0,1,4.0,0,0,0
38,1,96322.0,2,12.1,2,2,8,15,0,5.0,1,0,1
60,0,69202.0,1,25.1,1,2,6,3,1,4.0,0,0,0
29,1,30000.0,2,45.8,2,1,12,19,1,5.0,0,0,0
44,0,78012.0,2,34.5,2,2,3,19,1,2.0,1,0,0
66,0,49450.0,1,16.3,1,2,5,2,1,2.0,0,0,0
64,1,174000.0,2,69.3,3,1,11,8,0,4.0,0,1,0
36,0,30000.0,1,62.8,2,2,1,5,1,1.0,1,1,0
64,1,106439.0,1,33.4,3,2,2,7,1,3.0,0,0,0
53,2,70908.0,2,36.4,1,2,3,5,0,1.0,0,1,0
59,1,60218.0,1,53.9,1,2,6,4,1,4.0,1,0,0
62,1,146538.0,2,20.7,2,2,13,9,0,1.0,0,0,0
36,0,144676.0,2,50.7,3,1,6,8,1,3.0,0,0,0
36,1,96599.0,1,38.349999999999994,3,3,1,7,0,5.0,1,1,0
44,1,147480.0,1,33.9,1,1,6,7,0,3.0,1,0,1
50,0,61924.0,2,15.5,1,3,4,14,0,5.0,1,0,1
57,0,130118.0,2,98.8,2,2,9,18,1,2.0,0,0,0
65,0,32236.0,0,5.0,2,1,0,2,0,1.0,1,1,0
62,0,93259.0,2,50.9,1,2,14,10,0,3.0,0,0,0
52,1,69148.0,1,9.4,1,0,0,9,1,5.0,1,0,1
55,1,107814.0,1,55.0,1,3,5,5,1,5.0,1,0,1
53,1,107293.0,0,39.5,1,0,2,1,1,2.0,0,0,0
47,0,111390.0,0,48.3,2,1,0,1,1,3.0,1,0,1
35,1,98239.0,2,38.3,2,3,7,18,0,1.0,1,0,0
42,0,101226.0,0,84.6,2,1,0,1,1,2.0,1,0,0
30,0,105817.0,1,80.6,1,3,1,8,1,4.0,1,0,1
46,1,81562.0,2,21.3,1,2,9,19,1,3.0,1,0,0
29,1,78941.0,2,48.9,2,2,11,16,0,1.0,1,0,0
30,1,30000.0,1,49.7,2,2,3,7,1,1.0,1,0,0
54,1,84748.0,2,5.0,1,2,10,16,1,4.0,1,0,1
66,0,101888.0,2,50.5,2,0,6,9,0,1.0,0,1,0
63,0,68868.0,1,20.2,1,2,4,9,1,2.0,1,0,0
47,1,81105.0,2,62.2,2,2,4,7,0,1.0,0,1,0
35,0,79043.0,1,9.5,1,2,6,4,1,1.0,1,0,0
26,1,67819.0,1,37.5,1,2,4,4,1,5.0,0,0,0
38,0,79890.0,1,18.6,1,1,2,9,1,5.0,1,0,1
33,1,40892.0,0,44.4,1,3,1,3,0,5.0,1,1,0
51,0,69054.0,2,19.5,2,3,13,7,1,1.0,1,0,0
41,1,103884.0,2,34.8,2,2,14,8,1,5.0,1,0,1
25,0,89609.0,1,56.1,2,2,3,8,1,5.0,1,0,1
42,0,106085.0,0,33.4,3,1,2,2,1,2.0,1,0,0
45,0,91687.0,0,22.2,1,1,2,0,1,1.0,1,0,0
27,0,148268.0,1,28.9,1,1,6,1,1,5.0,1,0,1
45,0,71973.0,2,66.2,1,3,2,6,0,1.0,1,1,0
63,1,113137.0,2,42.7,2,1,13,7,1,5.0,1,0,1
55,1,73597.0,2,32.8,2,2,14,4,0,3.0,0,1,0
51,0,41173.0,0,23.2,2,1,0,3,1,5.0,1,0,1
49,0,34942.0,1,42.4,2,3,0,9,1,5.0,1,0,1
46,1,93586.0,1,5.0,2,2,2,6,1,5.0,1,0,1
63,0,58519.0,2,47.7,1,0,12,19,1,2.0,0,0,0
35,1,98754.0,0,30.1,2,2,1,0,1,5.0,0,0,0
57,1,146435.0,0,37.5,1,3,1,0,1,4.0,0,0,1
44,1,30000.0,1,51.8,1,3,0,4,0,3.0,0,1,0
38,2,82436.0,1,52.1,2,3,3,1,1,4.0,1,1,1
30,0,72135.0,0,69.5,1,1,2,1,0,1.0,0,1,0
31,1,32979.0,2,14.5,1,2,9,9,0,1.0,0,0,0
52,1,71332.0,1,25.3,2,1,2,7,1,2.0,0,0,0
53,1,64103.0,2,58.3,3,2,7,5,0,1.0,0,1,0
31,1,50896.0,2,52.0,2,1,4,16,0,4.0,0,0,0
66,0,88310.0,2,15.4,1,0,14,18,1,4.0,1,0,0
58,0,56734.0,1,67.6,1,2,3,8,1,2.0,1,0,0
32,0,30000.0,1,19.9,1,0,5,5,1,5.0,0,0,0
48,0,77067.0,2,33.9,3,2,7,16,1,4.0,1,0,1
51,1,49346.0,2,33.2,3,0,11,19,1,4.0,1,0,0
39,1,97033.0,1,40.6,2,1,2,5,1,5.0,0,0,0
46,1,30000.0,2,75.5,4,3,3,6,0,1.0,0,1,0
64,0,89051.0,1,42.5,1,0,3,5,1,1.0,0,0,0
40,0,74862.0,2,51.8,3,0,8,19,1,5.0,0,0,0
25,1,81951.0,2,47.4,2,1,11,19,1,1.0,1,0,0
66,1,30000.0,2,55.3,2,2,7,3,0,1.0,1,1,0
27,0,106111.0,1,34.5,3,1,7,9,1,3.0,0,0,0
47,1,72991.0,0,22.7,2,2,2,1,1,5.0,1,0,1
44,0,140560.0,2,31.3,1,3,6,18,1,2.0,1,0,1
64,1,74541.0,1,34.7,3,1,1,8,0,5.0,0,0,0
38,0,133134.0,0,39.3,2,2,1,3,1,5.0,0,0,0
30,2,67070.0,1,32.2,2,1,6,3,1,1.0,1,0,0
69,2,160772.0,2,29.1,2,1,9,12,1,4.0,0,0,0
40,1,30000.0,2,54.4,2,1,11,14,1,3.0,1,0,0
36,1,125088.0,1,48.3,2,1,3,5,0,4.0,1,1,0
31,1,30000.0,1,24.4,3,1,1,2,1,3.0,0,0,0
61,1,103664.0,2,64.2,2,1,8,12,0,1.0,0,0,0
37,0,126744.0,2,52.6,1,2,4,4,1,1.0,0,0,0
38,1,46543.0,2,12.3,1,1,2,16,0,4.0,1,0,0
54,1,95212.0,1,96.8,2,2,5,3,1,5.0,0,0,0
46,0,115317.0,2,70.3,1,1,10,15,1,5.0,1,0,1
68,1,131577.0,1,5.0,2,0,7,3,1,2.0,1,0,1
53,1,91988.0,2,103.9,2,2,4,5,0,4.0,0,2,0
45,1,100545.0,2,16.3,2,2,14,5,1,1.0,0,0,0
31,0,62670.0,1,18.3,3,2,3,9,1,3.0,0,0,0
39,1,96538.0,1,83.7,1,1,3,6,0,3.0,1,1,0
44,1,121749.0,0,58.5,1,1,2,3,1,4.0,1,0,1
40,0,53838.0,1,28.7,3,1,3,7,1,3.0,0,0,0
68,1,98242.0,2,72.7,2,1,5,13,1,3.0,1,0,0
58,0,66291.0,2,58.3,2,2,8,12,0,3.0,1,0,0
58,1,113851.0,2,41.2,1,2,9,19,1,4.0,1,0,1
36,0,100067.0,2,66.3,2,1,14,10,0,3.0,0,0,0
65,1,100317.0,2,79.6,1,2,8,19,0,2.0,1,0,0
69,1,128072.0,2,63.1,1,1,10,12,1,2.0,1,0,0
68,0,107925.0,2,75.3,2,1,10,10,0,1.0,1,1,0
54,0,92749.0,1,41.1,2,2,3,5,1,5.0,1,0,1
28,0,53551.0,2,9.3,2,3,2,14,1,1.0,1,0,0
64,1,50395.0,2,10.5,1,2,6,17,0,2.0,1,0,0
38,1,87836.0,2,36.1,1,2,7,8,0,4.0,0,0,0
63,1,94641.0,1,69.5,2,1,7,1,1,3.0,0,1,0
28,1,96517.0,2,76.0,3,3,14,6,1,5.0,0,0,1
57,1,137541.0,1,21.1,2,1,1,6,1,2.0,1,0,1
33,1,66839.0,0,19.9,2,1,1,0,1,1.0,1,0,0
34,1,107798.0,1,46.6,1,0,3,5,1,2.0,0,0,0
38,0,139785.0,2,68.9,3,2,9,14,1,3.0,0,0,0
40,1,86903.0,0,24.9,2,2,0,1,1,4.0,1,0,0
30,1,100878.0,2,42.9,1,1,2,6,1,4.0,1,0,1
58,0,40640.0,1,20.1,1,1,5,7,1,3.0,1,0,0
