Age,Gender,Annual_Income_USD,City_Type,Daily_Commute_km,Number_of_Cars_Owned,Current_Car_Type,Charging_Stations_Near_Home,Charging_Stations_Near_Work,Home_Charging_Possible,Environmental_Concern_Level,Subsidy_Available,Range_Anxiety_Level,Will_Buy_EV
56,Female,73288.0,Suburban,5.5,1,Truck,6,6,Yes,3.0,No,Low,No
64,Female,90003.0,Suburban,52.9,1,SUV,2,4,Yes,3.0,Yes,Low,Yes
64,Male,51726.0,Rural,28.0,1,SUV,0,0,Yes,2.0,Yes,Low,No
25,Female,119401.0,Suburban,17.2,2,Sedan,3,1,Yes,3.0,Yes,Low,No
49,Male,131482.0,Suburban,32.3,1,SUV,3,5,Yes,1.0,Yes,Medium,No
37,Male,102679.0,Suburban,60.9,2,Sedan,0,4,Yes,2.0,Yes,Low,No
54,Female,134191.0,Urban,44.3,3,Hatchback,8,12,Yes,4.0,Yes,Low,Yes
44,Female,89671.0,Rural,30.4,1,Sedan,1,3,Yes,5.0,No,Low,No
56,Male,83359.0,Suburban,49.0,2,Sedan,6,8,Yes,1.0,No,Low,No
29,Male,55613.0,Rural,59.2,3,Sedan,0,2,Yes,4.0,Yes,Low,No
30,Female,96869.0,Suburban,46.1,1,SUV,7,4,No,1.0,No,Medium,No
32,Female,107495.0,Urban,78.0,1,Sedan,4,8,No,5.0,Yes,Medium,Yes
65,Male,72600.0,Suburban,23.6,1,Hatchback,2,3,No,1.0,Yes,Low,No
34,Male,117588.0,Urban,49.1,1,SUV,8,18,No,4.0,No,Low,Yes
47,Male,122743.0,Urban,11.0,1,Hatchback,6,3,No,2.0,Yes,Medium,No
39,Female,109272.0,Suburban,43.4,2,Sedan,2,6,Yes,3.0,Yes,Low,No
58,Female,93217.0,Suburban,72.3,1,SUV,4,1,Yes,2.0,No,Low,No
63,Male,106779.0,Suburban,62.7,2,SUV,3,7,Yes,3.0,No,Low,No
50,Female,51202.0,Rural,42.3,1,Sedan,2,0,Yes,2.0,Yes,Low,No
65,Male,96161.0,Urban,10.6,2,Sedan,2,10,Yes,1.0,No,Low,No
42,Male,104489.0,Suburban,38.6,2,Truck,5,5,Yes,1.0,Yes,Low,No
69,Male,67689.0,Urban,14.6,1,Sedan,7,12,Yes,3.0,Yes,Low,No
57,Female,78720.0,Urban,55.1,1,Sedan,7,15,No,2.0,No,Medium,No
44,Female,64373.0,Suburban,8.5,1,SUV,0,5,Yes,5.0,Yes,Low,Yes
58,Male,54241.0,Urban,18.1,2,SUV,11,15,No,1.0,Yes,Low,No
64,Male,76940.0,Urban,42.5,3,Sedan,13,10,No,5.0,Yes,Low,No
65,Female,84906.0,Urban,80.3,3,Sedan,6,10,Yes,4.0,Yes,Low,No
52,Female,84287.0,Rural,54.3,2,SUV,2,2,Yes,4.0,Yes,Low,Yes
38,Female,69340.0,Urban,49.5,3,SUV,6,7,Yes,1.0,Yes,Low,No
31,Male,73253.0,Urban,13.5,2,SUV,12,3,No,4.0,No,Medium,No
40,Female,84287.0,Suburban,92.6,2,SUV,6,4,Yes,3.0,Yes,Low,No
53,Female,38341.0,Rural,30.4,2,Hatchback,2,3,Yes,1.0,No,Low,No
43,Female,113143.0,Suburban,44.7,1,Sedan,6,5,No,5.0,No,Medium,No
55,Male,101747.0,Urban,30.5,1,SUV,7,8,No,2.0,No,Low,No
26,Female,77719.0,Suburban,46.4,3,SUV,6,2,No,2.0,Yes,Medium,No
65,Male,50809.0,Urban,22.7,2,Sedan,5,17,Yes,4.0,Yes,Low,No
69,Female,97474.0,Rural,32.0,2,Sedan,1,1,Yes,2.0,Yes,Low,No
43,Male,125860.0,Rural,66.3,1,Sedan,2,0,Yes,4.0,No,Low,No
59,Male,109156.0,Urban,5.0,1,SUV,5,13,No,4.0,No,Low,No
30,Female,31488.0,Suburban,5.0,1,Truck,3,2,Yes,5.0,Yes,Low,No
44,Female,86934.0,Suburban,66.2,1,Hatchback,1,7,Yes,3.0,Yes,Low,No
52,Female,89212.0,Rural,70.6,2,Truck,2,1,Yes,1.0,No,Low,No
51,Male,142842.0,Urban,21.7,1,Truck,3,16,No,3.0,No,Low,No
45,Male,64584.0,Urban,78.3,1,Hatchback,14,13,Yes,3.0,No,Low,No
48,Male,41327.0,Rural,44.8,1,Sedan,2,3,Yes,3.0,Yes,Low,No
45,Female,92887.0,Suburban,10.1,2,Sedan,0,6,No,1.0,Yes,Medium,No
42,Female,54116.0,Suburban,76.1,2,SUV,3,7,No,4.0,Yes,High,No
25,Female,81190.0,Urban,65.6,3,SUV,11,7,Yes,3.0,Yes,Low,Yes
69,Male,106333.0,Rural,31.3,1,SUV,0,3,Yes,2.0,No,Low,No
29,Male,87595.0,Suburban,65.5,2,Truck,6,8,Yes,5.0,Yes,Low,No
35,Female,47771.0,Urban,82.9,3,Truck,7,19,No,4.0,No,Low,No
43,Male,103485.0,Suburban,46.5,3,Sedan,7,5,Yes,4.0,Yes,Low,Yes
62,Male,42562.0,Urban,47.1,2,Sedan,7,3,Yes,3.0,No,Low,No
54,Female,71462.0,Rural,42.7,2,SUV,1,1,No,1.0,Yes,Medium,No
34,Male,70443.0,Rural,5.0,2,SUV,2,0,Yes,5.0,Yes,Low,Yes
30,Male,129606.0,Suburban,82.3,3,Sedan,0,2,Yes,4.0,Yes,Low,No
62,Female,124368.0,Urban,28.6,2,Sedan,11,13,Yes,2.0,Yes,Low,No
60,Male,174000.0,Suburban,44.3,2,Sedan,3,9,No,3.0,Yes,Medium,Yes
40,Female,67081.0,Urban,10.4,2,Sedan,11,17,Yes,3.0,No,Low,No
65,Female,82508.0,Suburban,65.8,3,SUV,7,4,No,1.0,No,Low,No
67,Female,95721.0,Suburban,5.0,2,SUV,4,3,Yes,4.0,No,Low,No
32,Male,113725.0,Urban,24.2,3,Sedan,3,5,Yes,4.0,No,Low,No
62,Other,53431.0,Urban,18.2,1,Sedan,12,19,No,5.0,No,Low,No
32,Male,108881.0,Urban,5.0,2,SUV,11,3,No,3.0,Yes,Low,Yes
52,Male,126405.0,Urban,34.4,2,SUV,8,6,No,1.0,Yes,Low,No
58,Female,127346.0,Urban,60.6,3,Sedan,7,5,Yes,5.0,Yes,Low,Yes
61,Other,93027.0,Rural,46.9,1,Hatchback,0,1,Yes,5.0,No,Low,No
68,Female,30689.0,Urban,15.6,1,SUV,6,9,No,5.0,Yes,Low,No
52,Male,67830.0,Urban,62.3,2,Sedan,7,10,No,1.0,No,Medium,No
27,Female,122988.0,Urban,33.4,1,Sedan,5,12,No,2.0,Yes,Medium,No
28,Male,45249.0,Suburban,81.3,2,SUV,7,1,Yes,2.0,Yes,Low,No
31,Male,63410.0,Urban,24.8,2,SUV,13,10,No,1.0,Yes,Low,No
66,Male,80295.0,Suburban,13.0,3,SUV,7,9,Yes,4.0,Yes,Low,No
28,Female,83548.0,Suburban,22.2,2,SUV,4,3,Yes,2.0,Yes,Low,No
33,Male,85499.0,Rural,26.7,2,SUV,2,2,Yes,4.0,Yes,Low,Yes
49,Male,74057.0,Urban,41.5,2,Sedan,13,7,Yes,3.0,Yes,Low,No
28,Male,73743.0,Urban,106.0,1,SUV,8,17,No,4.0,No,Low,No
36,Male,95539.0,Urban,18.0,1,Hatchback,6,4,Yes,4.0,Yes,Low,No
30,Male,30000.0,Suburban,42.9,1,SUV,7,1,Yes,3.0,No,Low,No
69,Male,30000.0,Suburban,17.6,2,Hatchback,7,9,Yes,3.0,Yes,Low,No
53,Male,84287.0,Suburban,34.1,2,SUV,1,9,Yes,3.0,No,Low,No
45,Other,94487.0,Urban,68.5,1,SUV,13,7,Yes,5.0,Yes,Low,Yes
66,Female,62930.0,Suburban,41.4,1,Sedan,1,2,Yes,4.0,No,Low,No
40,Male,65608.0,Urban,43.8,1,Sedan,11,6,No,1.0,Yes,Medium,No
34,Male,64387.0,Suburban,48.1,2,Sedan,6,6,Yes,4.0,Yes,Low,No
30,Female,64417.0,Urban,37.2,2,SUV,12,10,No,2.0,No,Low,No
58,Female,55166.0,Urban,30.7,2,Sedan,7,18,No,3.0,Yes,Low,No
52,Male,30000.0,Urban,13.7,2,Hatchback,5,3,Yes,1.0,Yes,Low,No
63,Male,98379.0,Suburban,68.2,2,SUV,3,9,Yes,3.0,Yes,Low,No
40,Male,136288.0,Rural,20.2,1,Hatchback,0,3,No,4.0,No,Medium,No
67,Female,82735.0,Rural,49.9,3,Sedan,1,0,Yes,3.0,Yes,Low,Yes
33,Female,65003.0,Urban,97.0,1,Hatchback,11,9,No,3.0,Yes,Medium,No
28,Male,92864.0,Urban,5.0,2,Sedan,3,7,No,2.0,No,Medium,No
49,Female,167638.0,Rural,26.8,3,SUV,0,0,Yes,5.0,Yes,Low,Yes
33,Male,92902.0,Suburban,35.5,3,SUV,4,3,Yes,4.0,No,Low,No
66,Female,79300.0,Suburban,5.0,2,Hatchback,3,4,Yes,1.0,No,Low,No
49,Female,83083.0,Urban,20.0,2,Sedan,11,17,Yes,2.0,No,Low,No
54,Female,101125.0,Urban,91.4,4,SUV,8,19,No,5.0,Yes,Low,Yes
53,Female,125126.0,Urban,52.8,1,Hatchback,12,8,No,3.0,No,Low,No
56,Male,102351.0,Urban,80.3,1,Hatchback,7,19,No,3.0,No,Medium,No
68,Female,108147.0,Urban,5.0,1,Truck,7,8,Yes,4.0,Yes,Low,Yes
30,Female,96272.0,Urban,106.0,1,SUV,11,13,No,2.0,Yes,Medium,No
67,Male,30000.0,Suburban,68.8,2,Sedan,5,2,Yes,3.0,No,Low,No
27,Other,62809.0,Rural,24.9,2,Sedan,1,0,Yes,2.0,Yes,Low,No
43,Female,133315.0,Suburban,5.0,2,Sedan,7,1,No,1.0,No,Low,No
27,Male,107505.0,Urban,57.3,1,SUV,11,8,No,1.0,Yes,Medium,No
49,Male,108778.0,Suburban,35.0,2,Sedan,7,5,No,5.0,Yes,Low,Yes
39,Female,40242.0,Urban,5.0,1,SUV,5,17,No,2.0,Yes,Low,No
39,Female,90753.0,Suburban,15.4,2,Hatchback,4,3,Yes,5.0,Yes,Low,Yes
39,Female,127868.0,Suburban,45.8,4,SUV,1,1,Yes,2.0,Yes,Low,No
52,Female,84640.0,Urban,57.0,4,SUV,4,10,Yes,4.0,Yes,Low,Yes
29,Male,110770.0,Suburban,51.2,3,Sedan,6,7,Yes,2.0,Yes,Low,No
46,Male,155088.0,Urban,106.0,2,Sedan,13,10,Yes,1.0,No,Low,No
63,Male,44546.0,Suburban,21.3,1,Sedan,7,7,Yes,2.0,Yes,Low,No
67,Female,97126.0,Suburban,31.5,3,SUV,0,2,Yes,1.0,Yes,Medium,No
55,Female,128079.0,Suburban,75.1,1,Hatchback,4,8,Yes,4.0,No,Low,No
49,Male,101467.0,Urban,61.3,1,SUV,6,16,Yes,5.0,Yes,Low,Yes
40,Female,68762.0,Suburban,66.2,2,SUV,2,1,Yes,2.0,Yes,Low,No
26,Female,150385.0,Suburban,25.9,3,Sedan,2,9,Yes,4.0,Yes,Low,Yes
54,Male,91313.0,Urban,38.9,3,Hatchback,3,4,No,2.0,Yes,Medium,No
62,Female,76871.0,Suburban,60.3,2,Hatchback,1,9,Yes,4.0,Yes,Low,Yes
48,Other,114834.0,Rural,66.5,2,SUV,0,2,Yes,2.0,Yes,Low,Yes
27,Other,57821.0,Rural,5.7,2,Sedan,0,1,Yes,2.0,No,Low,No
41,Female,125496.0,Suburban,49.4,1,Sedan,0,7,Yes,5.0,Yes,Low,Yes
50,Female,41017.0,Rural,14.0,2,Truck,0,3,Yes,1.0,Yes,Low,No
60,Male,79179.0,Suburban,69.2,2,Truck,0,7,No,3.0,Yes,Medium,No
55,Female,86075.0,Suburban,36.8,2,SUV,1,4,Yes,2.0,No,Low,No
66,Male,169446.0,Urban,48.6,1,Sedan,8,15,Yes,2.0,Yes,Low,Yes
33,Male,56394.0,Urban,36.6,1,Sedan,12,17,No,5.0,Yes,Low,Yes
51,Female,135186.0,Suburban,17.3,3,Hatchback,2,6,Yes,4.0,No,Low,No
48,Male,50425.0,Rural,67.5,1,Hatchback,1,3,Yes,3.0,No,Low,No
26,Male,135917.0,Suburban,52.3,1,Sedan,2,1,Yes,3.0,No,Low,Yes
50,Male,100223.0,Rural,36.4,1,Hatchback,1,1,Yes,4.0,Yes,Low,Yes
31,Female,30000.0,Suburban,5.0,1,SUV,7,9,Yes,5.0,No,Low,No
58,Female,91889.0,Urban,21.1,4,Sedan,5,9,Yes,3.0,Yes,Low,Yes
53,Female,58080.0,Suburban,44.7,1,Sedan,0,3,Yes,5.0,No,Low,No
41,Female,98376.0,Suburban,53.8,3,Sedan,6,9,Yes,2.0,Yes,Low,No
56,Male,90812.0,Suburban,58.2,1,Sedan,6,5,Yes,4.0,Yes,Low,Yes
66,Male,138487.0,Urban,43.8,2,Sedan,14,14,Yes,5.0,No,Low,Yes
36,Female,57321.0,Urban,33.1,2,Hatchback,2,11,No,4.0,Yes,Medium,No
47,Female,39229.0,Urban,13.4,2,SUV,8,11,No,3.0,Yes,Low,No
40,Male,174000.0,Rural,14.7,2,SUV,2,1,Yes,4.0,Yes,Low,Yes
56,Male,89915.0,Rural,75.3,1,SUV,0,0,Yes,2.0,Yes,Medium,No
52,Male,53170.0,Urban,14.2,3,Truck,6,12,Yes,4.0,Yes,Low,Yes
44,Male,49610.0,Urban,35.4,2,Hatchback,14,8,Yes,5.0,Yes,Low,No
30,Female,156760.0,Suburban,30.2,3,SUV,2,2,Yes,1.0,Yes,Low,Yes
26,Female,146892.0,Urban,12.8,2,Hatchback,6,8,Yes,2.0,Yes,Low,No
38,Female,107100.0,Suburban,41.9,2,SUV,0,3,Yes,1.0,Yes,Low,No
48,Female,73646.0,Urban,47.7,1,Truck,11,7,Yes,5.0,No,Low,No
53,Male,103307.0,Urban,5.0,1,Hatchback,2,12,Yes,4.0,No,Low,No
31,Male,59321.0,Urban,55.1,2,Sedan,10,9,No,2.0,Yes,Medium,No
30,Male,81652.0,Urban,23.7,4,Sedan,9,13,No,3.0,Yes,Low,Yes
28,Female,84758.0,Suburban,20.8,1,Sedan,7,6,Yes,4.0,No,Low,No
66,Male,128015.0,Suburban,41.75,2,Sedan,6,2,Yes,3.0,No,Low,No
37,Male,133382.0,Suburban,21.9,2,Sedan,2,5,Yes,1.0,Yes,Low,No
51,Female,94308.0,Suburban,22.3,1,SUV,7,4,Yes,5.0,No,Low,No
57,Female,65470.0,Rural,65.5,1,SUV,0,1,No,4.0,No,Medium,No
48,Female,71968.0,Urban,22.2,2,Sedan,14,12,Yes,3.0,Yes,Low,No
35,Female,117876.0,Urban,49.7,1,Truck,14,15,No,3.0,Yes,Low,No
60,Male,38694.0,Suburban,5.0,2,Hatchback,1,8,Yes,4.0,No,Low,No
65,Female,62606.0,Urban,52.4,1,Truck,13,7,No,3.0,No,Low,No
58,Male,59870.0,Suburban,85.9,2,Hatchback,3,1,Yes,5.0,No,Low,No
25,Male,63831.0,Suburban,38.8,2,Sedan,5,6,Yes,4.0,Yes,Low,No
56,Female,146677.0,Urban,5.0,1,SUV,7,4,Yes,3.0,No,Low,No
28,Male,102187.0,Urban,15.5,2,Sedan,5,15,Yes,1.0,Yes,Low,No
49,Male,102183.0,Urban,5.0,1,Sedan,9,5,No,3.0,No,Low,No
63,Male,30000.0,Suburban,7.3,4,SUV,3,1,No,5.0,Yes,Medium,No
54,Male,84190.0,Urban,106.0,1,Hatchback,4,5,No,4.0,Yes,High,No
56,Female,115953.0,Suburban,49.7,2,Sedan,1,4,Yes,1.0,Yes,Low,No
49,Male,142270.0,Rural,5.0,2,SUV,2,1,Yes,5.0,No,Low,No
34,Other,84043.0,Urban,80.3,1,Sedan,2,5,Yes,1.0,No,Low,No
56,Female,68204.0,Urban,60.6,4,SUV,14,6,No,5.0,No,Medium,No
38,Other,71095.0,Urban,15.3,2,Sedan,9,16,Yes,2.0,No,Low,No
60,Male,95079.0,Rural,57.0,2,Sedan,0,1,Yes,5.0,No,Low,No
69,Female,98334.0,Rural,34.4,3,SUV,0,0,Yes,4.0,No,Low,No
27,Female,49648.0,Urban,46.5,1,Sedan,8,15,No,2.0,Yes,Low,No
42,Male,55125.0,Suburban,106.0,2,SUV,1,6,Yes,4.0,Yes,Low,Yes
47,Female,151786.0,Urban,74.0,3,SUV,9,7,No,1.0,No,Medium,No
55,Female,113948.0,Suburban,51.2,3,Hatchback,5,6,Yes,2.0,Yes,Low,No
61,Female,73569.0,Urban,50.0,4,Sedan,9,3,Yes,2.0,No,Low,No
47,Female,86877.0,Urban,28.9,4,Sedan,9,19,No,5.0,Yes,Low,No
58,Male,117937.0,Urban,57.5,2,Sedan,7,14,Yes,3.0,No,Low,No
65,Female,95235.0,Rural,81.0,1,SUV,1,3,Yes,4.0,No,Low,No
63,Other,86800.0,Rural,60.3,3,SUV,1,2,Yes,4.0,Yes,Low,No
53,Male,65619.0,Urban,44.9,2,Hatchback,4,18,No,3.0,No,Low,No
29,Female,70595.0,Urban,29.5,2,Sedan,6,8,No,3.0,No,Low,No
69,Female,57932.0,Urban,5.0,3,SUV,7,11,Yes,2.0,No,Low,No
62,Male,93680.0,Suburban,51.4,2,Sedan,2,3,Yes,1.0,No,Low,No
25,Female,57359.0,Rural,24.8,2,Sedan,0,1,Yes,5.0,Yes,Low,Yes
37,Male,54300.0,Urban,50.2,3,Sedan,13,18,Yes,1.0,No,Low,No
51,Female,123112.0,Urban,32.5,4,Truck,10,5,No,3.0,Yes,Low,Yes
27,Male,71981.0,Suburban,5.0,1,Truck,4,6,Yes,3.0,No,Low,No
32,Male,71132.0,Urban,72.2,1,Sedan,12,14,No,3.0,Yes,Low,Yes
62,Female,99336.0,Urban,48.6,1,Sedan,6,7,No,3.0,Yes,Low,No
69,Female,93572.0,Urban,41.6,1,Sedan,14,6,Yes,1.0,Yes,Low,No
37,Male,78096.0,Urban,68.6,1,Sedan,10,12,Yes,3.0,Yes,Low,Yes
59,Male,81774.0,Urban,39.6,2,SUV,5,13,Yes,5.0,No,Low,No
28,Female,53133.0,Urban,60.8,3,Sedan,14,19,No,4.0,Yes,Low,No
57,Male,151628.0,Suburban,26.5,2,Hatchback,4,5,Yes,2.0,Yes,Low,No
52,Male,46895.0,Suburban,36.6,4,SUV,1,8,Yes,1.0,Yes,Low,No
68,Male,79039.0,Urban,43.9,4,Hatchback,8,3,No,5.0,Yes,Medium,No
32,Male,95149.0,Suburban,40.3,1,Sedan,1,7,Yes,3.0,No,Low,No
67,Male,65120.0,Urban,22.1,2,Sedan,7,16,Yes,4.0,Yes,Low,Yes
27,Female,98914.0,Urban,12.9,2,Sedan,6,5,No,5.0,Yes,Low,Yes
34,Female,30000.0,Suburban,36.3,1,SUV,6,3,Yes,5.0,No,Low,No
30,Male,67762.0,Urban,41.0,1,SUV,6,5,No,2.0,No,Medium,No
51,Female,121345.0,Rural,18.5,2,Hatchback,2,3,Yes,4.0,Yes,Low,Yes
27,Female,42324.0,Urban,69.2,2,SUV,8,6,Yes,5.0,Yes,Low,No
47,Male,38274.0,Suburban,74.6,1,Sedan,3,6,Yes,1.0,Yes,Low,No
52,Female,174000.0,Urban,25.4,2,SUV,5,11,No,3.0,Yes,Low,Yes
39,Other,155701.0,Urban,31.7,3,SUV,11,6,No,5.0,No,Low,No
35,Male,154904.0,Suburban,37.8,2,Sedan,2,8,No,2.0,No,High,No
28,Male,42782.0,Urban,41.1,3,Sedan,8,15,Yes,5.0,Yes,Low,No
55,Male,56202.0,Urban,36.8,2,Truck,14,19,Yes,4.0,Yes,Low,Yes
61,Male,64511.0,Urban,28.4,1,Sedan,3,12,Yes,2.0,Yes,Low,No
66,Female,102245.0,Urban,26.1,3,Sedan,8,6,No,4.0,Yes,Low,Yes
43,Female,143397.0,Suburban,70.2,4,Hatchback,2,5,Yes,4.0,No,Low,No
62,Male,56892.0,Urban,5.0,4,Hatchback,8,4,Yes,3.0,No,Low,No
43,Male,134325.0,Suburban,72.1,1,SUV,4,2,Yes,2.0,No,Low,No
27,Female,67341.0,Suburban,59.9,2,SUV,7,8,Yes,5.0,Yes,Low,No
58,Female,97151.0,Urban,63.9,1,Sedan,5,12,Yes,3.0,Yes,Low,No
45,Female,143922.0,Suburban,43.9,2,Sedan,3,1,No,2.0,Yes,Medium,No
34,Male,46346.0,Suburban,6.4,2,Sedan,3,1,Yes,2.0,No,Low,No
48,Male,108200.0,Suburban,20.1,3,Sedan,1,2,Yes,3.0,No,Low,No
65,Other,83713.0,Urban,24.4,4,Sedan,7,14,Yes,1.0,No,Low,No
38,Other,149408.0,Urban,68.4,3,Sedan,2,11,No,3.0,Yes,Medium,Yes
63,Female,85079.0,Suburban,25.5,1,SUV,0,3,Yes,3.0,No,Low,No
56,Female,174000.0,Urban,61.7,2,Hatchback,7,4,No,5.0,Yes,Medium,Yes
41,Female,133358.0,Urban,11.6,2,Hatchback,6,12,No,2.0,Yes,Low,Yes
63,Male,61541.0,Suburban,24.6,1,Hatchback,2,2,No,2.0,No,Medium,No
48,Male,120437.0,Suburban,73.6,3,SUV,0,6,Yes,1.0,Yes,Low,No
33,Male,174000.0,Rural,27.9,2,Hatchback,1,0,No,2.0,No,Medium,No
39,Male,99325.0,Urban,35.9,1,SUV,5,14,No,4.0,No,Low,No
44,Male,113129.0,Urban,67.8,3,SUV,14,17,No,3.0,Yes,Medium,No
51,Female,82460.0,Suburban,29.2,2,SUV,2,1,Yes,2.0,Yes,Low,Yes
66,Other,75363.0,Urban,73.6,1,Sedan,8,3,Yes,3.0,Yes,Low,No
45,Female,78255.0,Urban,25.9,1,SUV,3,17,Yes,2.0,No,Low,No
39,Female,85051.0,Urban,35.3,2,SUV,4,12,No,1.0,Yes,Medium,No
67,Male,93544.0,Suburban,11.9,1,Sedan,7,7,No,4.0,No,Low,No
69,Female,99757.0,Urban,28.2,3,Hatchback,6,10,Yes,4.0,Yes,Low,No
31,Female,88412.0,Suburban,5.0,1,Hatchback,2,4,No,4.0,No,Medium,No
54,Other,125419.0,Urban,35.9,1,SUV,3,4,No,4.0,Yes,Medium,No
67,Male,41126.0,Suburban,67.0,2,SUV,3,6,Yes,5.0,No,Low,No
47,Male,62211.0,Urban,85.3,3,SUV,13,10,No,1.0,Yes,Medium,No
28,Male,72805.0,Urban,30.0,2,Sedan,10,4,No,2.0,No,Low,No
33,Male,88108.0,Suburban,44.4,3,SUV,2,6,No,1.0,Yes,Medium,No
62,Female,80871.0,Suburban,47.8,3,Sedan,5,4,Yes,2.0,Yes,Low,No
31,Female,126891.0,Rural,28.5,1,SUV,1,3,Yes,5.0,No,Low,No
64,Male,117475.0,Urban,81.7,3,Sedan,13,12,No,3.0,Yes,Medium,No
30,Female,75582.0,Urban,37.5,2,SUV,13,14,Yes,1.0,Yes,Low,No
65,Male,90597.0,Rural,46.7,2,SUV,0,3,Yes,5.0,Yes,Low,Yes
49,Female,30000.0,Urban,37.0,2,Truck,3,17,No,3.0,No,Low,No
37,Male,53192.0,Urban,58.5,1,Sedan,2,5,No,5.0,Yes,Low,No
31,Female,147199.0,Urban,40.1,3,SUV,12,7,Yes,2.0,Yes,Low,Yes
30,Female,106431.0,Suburban,63.9,1,SUV,2,4,Yes,5.0,No,Low,No
43,Male,86877.0,Urban,48.4,4,Hatchback,5,18,No,4.0,Yes,Low,No
33,Male,78897.0,Urban,5.0,1,SUV,4,6,Yes,1.0,No,Low,No
68,Male,85462.0,Suburban,5.8,1,SUV,3,1,Yes,3.0,No,Low,No
53,Male,30000.0,Rural,46.3,2,Sedan,1,2,Yes,1.0,No,Low,No
46,Female,84758.0,Urban,38.8,1,SUV,9,14,Yes,4.0,Yes,Low,Yes
67,Male,99247.0,Urban,47.0,4,Sedan,7,16,Yes,1.0,Yes,Low,No
69,Female,82465.0,Urban,38.3,1,Hatchback,3,16,Yes,5.0,No,Low,No
64,Male,93922.0,Suburban,52.7,4,SUV,4,4,No,2.0,No,Medium,No
63,Male,52886.0,Urban,61.9,1,SUV,12,3,No,1.0,No,Medium,No
66,Male,43248.0,Suburban,38.5,2,Hatchback,6,2,Yes,1.0,No,Low,No
59,Male,72637.0,Urban,23.8,2,Hatchback,7,6,Yes,5.0,Yes,Low,Yes
41,Male,61515.0,Urban,34.4,2,Truck,10,19,No,2.0,Yes,Low,No
54,Female,174000.0,Suburban,50.7,1,SUV,4,6,Yes,4.0,No,Low,No
41,Male,86436.0,Suburban,84.1,2,SUV,0,5,No,4.0,No,Medium,No
62,Female,96968.0,Urban,50.5,3,Sedan,5,17,No,4.0,Yes,Low,Yes
64,Male,39412.0,Rural,23.2,1,Hatchback,1,3,Yes,1.0,No,Low,No
66,Male,30000.0,Rural,64.9,1,Truck,0,0,No,4.0,Yes,Medium,No
65,Male,112357.0,Urban,69.1,1,Hatchback,2,15,Yes,2.0,Yes,Low,Yes
33,Other,89376.0,Urban,74.4,3,Truck,7,19,No,2.0,No,Low,No
33,Female,84906.0,Urban,37.4,3,Sedan,13,5,No,1.0,No,Low,No
47,Male,107490.0,Rural,16.2,2,Sedan,0,0,Yes,2.0,Yes,Low,No
67,Male,36350.0,Suburban,32.3,2,Sedan,0,5,Yes,2.0,Yes,Low,No
63,Male,49270.0,Urban,44.9,2,Hatchback,2,11,Yes,1.0,Yes,Low,No
63,Male,104732.0,Suburban,46.2,4,Sedan,7,5,Yes,2.0,No,Low,No
41,Other,94763.0,Suburban,55.0,2,Sedan,0,4,Yes,5.0,Yes,Low,No
42,Male,30000.0,Rural,57.7,2,Sedan,0,1,Yes,5.0,No,Low,No
47,Male,73842.0,Urban,15.9,2,SUV,3,9,No,1.0,Yes,Low,No
40,Female,78274.0,Suburban,34.7,2,SUV,5,1,Yes,1.0,No,Low,No
43,Male,91603.0,Rural,75.1,2,Sedan,2,2,Yes,2.0,Yes,Low,No
62,Female,67941.0,Urban,74.0,1,SUV,9,4,No,2.0,Yes,Low,No
27,Other,30000.0,Urban,40.9,2,Sedan,12,19,No,1.0,No,Medium,No
27,Female,35856.0,Urban,14.3,2,SUV,2,12,No,2.0,Yes,Low,No
56,Other,84427.0,Suburban,37.1,3,Sedan,5,3,Yes,3.0,Yes,Low,Yes
39,Female,155116.0,Urban,16.1,1,Sedan,11,13,Yes,5.0,Yes,Low,Yes
31,Male,111132.0,Rural,32.1,4,Sedan,1,1,Yes,5.0,Yes,Low,Yes
65,Male,99853.0,Urban,46.3,2,Sedan,3,19,Yes,1.0,Yes,Low,No
30,Male,83207.0,Suburban,31.9,1,Truck,3,5,Yes,3.0,No,Low,No
59,Male,73361.0,Urban,39.0,1,SUV,5,16,No,4.0,No,Low,No
56,Male,94575.0,Urban,28.8,1,SUV,14,16,Yes,1.0,Yes,Low,No
29,Female,53786.0,Urban,67.1,3,Hatchback,13,7,Yes,1.0,Yes,Low,No
31,Female,53217.0,Suburban,39.0,1,Sedan,7,3,Yes,3.0,Yes,Low,No
45,Male,66983.0,Urban,46.0,2,Hatchback,12,19,Yes,4.0,No,Low,No
43,Male,64973.0,Suburban,48.9,1,Sedan,4,6,No,2.0,No,High,No
27,Female,30000.0,Suburban,44.0,1,Sedan,0,4,Yes,5.0,Yes,Low,Yes
48,Female,132670.0,Urban,14.1,2,SUV,2,17,Yes,3.0,Yes,Low,No
48,Female,65525.0,Urban,70.6,1,Sedan,8,11,No,1.0,No,Medium,No
62,Female,118904.0,Suburban,54.0,1,SUV,0,1,Yes,4.0,Yes,Low,No
25,Female,45187.0,Urban,29.5,1,Truck,2,9,No,3.0,No,Low,No
31,Male,95812.0,Urban,35.6,2,Sedan,9,14,No,1.0,Yes,Medium,No
64,Female,86449.0,Suburban,41.6,1,Sedan,5,5,Yes,5.0,Yes,Low,No
54,Male,68043.0,Suburban,80.2,1,SUV,1,2,No,5.0,No,High,No
58,Male,105787.0,Suburban,37.4,2,Hatchback,1,7,Yes,2.0,No,Low,No
